IncAssetID,IncidentID,AssetID,IncAssetRoleInIncident
21109,1934,6250,Target
21110,8415,5249,LateralMovement
21111,5495,3750,LateralMovement
21112,9007,3267,LateralMovement
21113,5169,3596,LateralMovement
21114,2544,2683,LateralMovement
21115,4669,95,Source
21116,1197,1608,LateralMovement
21117,7779,5760,Target
21118,9732,4236,LateralMovement
21119,2603,2438,LateralMovement
21120,8036,6449,Target
21121,2540,2927,Unknown
21122,7919,1507,Source
21123,4857,1029,LateralMovement
21124,4562,2779,Target
21125,8767,2508,Unknown
21126,2755,3888,Target
21127,4872,5467,Target
21128,1178,7146,Unknown
21129,6943,973,Source
21130,3468,7035,Source
21131,5052,5775,LateralMovement
21132,3331,3087,LateralMovement
21133,8175,3680,LateralMovement
21134,8070,2844,Unknown
21135,1928,2782,Target
21136,9557,3086,Unknown
21137,2825,7252,LateralMovement
21138,7731,6415,Source
21139,9432,1411,LateralMovement
21140,5717,1496,Target
21141,9465,6912,Source
21142,2219,2271,Target
21143,7864,4848,Source
21144,1035,639,Target
21145,4581,4263,LateralMovement
21146,9560,3629,LateralMovement
21147,4505,7067,Source
21148,1719,5764,Target
21149,420,776,Unknown
21150,9333,7443,Target
21151,5430,4353,Unknown
21152,8959,331,Unknown
21153,5843,5206,Source
21154,9513,2596,Target
21155,845,5222,Source
21156,3449,971,LateralMovement
21157,1084,4409,LateralMovement
21158,8257,2453,Source
21159,9078,807,Target
21160,1776,7228,LateralMovement
21161,9003,5868,Source
21162,1661,6837,LateralMovement
21163,8492,3357,Unknown
21164,9128,4035,Source
21165,1537,3047,Source
21166,6078,5212,Unknown
21167,8464,6923,Unknown
21168,2203,1626,LateralMovement
21169,2756,3665,Source
21170,7756,5172,LateralMovement
21171,4033,2665,Unknown
21172,5741,2252,Unknown
21173,4847,4813,Source
21174,5147,1594,Unknown
21175,7622,4298,Unknown
21176,455,3121,Source
21177,6131,3942,LateralMovement
21178,4532,3911,Source
21179,5497,7184,LateralMovement
21180,479,2132,Target
21181,4684,1826,Source
21182,1028,3103,LateralMovement
21183,5713,6615,Unknown
21184,352,4541,Unknown
21185,9186,4842,Source
21186,4397,4658,LateralMovement
21187,9278,2232,Unknown
21188,9313,6380,Source
21189,4979,782,Source
21190,4351,4081,Source
21191,6216,2835,Source
21192,7503,357,Source
21193,6266,808,Source
21194,6623,5120,Target
21195,3128,7026,Target
21196,1,5158,LateralMovement
21197,5576,2092,Source
21198,3584,4434,Unknown
21199,4840,6498,Target
21200,7840,1646,Unknown
21201,3985,2429,Source
21202,3053,4841,LateralMovement
21203,2284,1769,Target
21204,6546,2997,LateralMovement
21205,8548,3333,Source
21206,3435,6447,Target
21207,8522,5740,Target
21208,8493,6458,Target
21209,2109,6791,Source
21210,1060,1577,Source
21211,7078,3505,Target
21212,5640,3207,Source
21213,274,2200,Source
21214,2809,3362,LateralMovement
21215,9586,1277,Unknown
21216,5806,1228,LateralMovement
21217,6261,3760,Unknown
21218,5800,3700,Target
21219,372,1110,LateralMovement
21220,5041,7140,Unknown
21221,1561,4054,Unknown
21222,1714,3908,Unknown
21223,5843,5200,Target
21224,9571,3617,Target
21225,3106,6548,Unknown
21226,1446,306,Source
21227,7176,321,Source
21228,1349,4881,Unknown
21229,4448,6266,Unknown
21230,9037,1370,Unknown
21231,132,6121,Source
21232,4320,3925,Target
21233,9585,382,Target
21234,5411,5523,Source
21235,2690,1530,Target
21236,6663,5625,Unknown
21237,6216,4148,Target
21238,3499,4658,LateralMovement
21239,1663,2485,Unknown
21240,4801,1456,Target
21241,8948,5856,Unknown
21242,5881,3149,Target
21243,2913,7335,Source
21244,9748,1067,LateralMovement
21245,9109,6721,LateralMovement
21246,4991,2472,Source
21247,5646,2729,Source
21248,3820,7085,Target
21249,8650,6083,LateralMovement
21250,4954,2535,LateralMovement
21251,902,4128,LateralMovement
21252,8048,2400,LateralMovement
21253,2460,2292,LateralMovement
21254,3700,6149,LateralMovement
21255,5923,2350,LateralMovement
21256,8245,946,Source
21257,314,634,Unknown
21258,5646,2036,LateralMovement
21259,1254,5336,Unknown
21260,3556,6287,Unknown
21261,2206,3972,Unknown
21262,4227,7137,Target
21263,7771,4317,Unknown
21264,103,7078,LateralMovement
21265,1452,5290,Unknown
21266,3433,695,Target
21267,5101,4733,Source
21268,7958,1959,LateralMovement
21269,6152,3110,LateralMovement
21270,3241,4468,Target
21271,3283,3335,Target
21272,990,5688,LateralMovement
21273,4457,1140,LateralMovement
21274,2167,5455,LateralMovement
21275,3715,3722,Unknown
21276,7430,854,Source
21277,7829,7134,Target
21278,8430,2778,Source
21279,520,7066,LateralMovement
21280,6233,3364,LateralMovement
21281,7898,2914,Source
21282,6231,6710,Source
21283,9944,3245,Target
21284,8406,2866,Target
21285,18,5555,Unknown
21286,3822,3026,Target
21287,2931,3315,LateralMovement
21288,9079,4679,Source
21289,9261,2195,Target
21290,1695,617,LateralMovement
21291,1220,979,Target
21292,8405,7276,Unknown
21293,4714,4985,Unknown
21294,442,1670,Target
21295,9132,5360,Source
21296,4095,5296,Unknown
21297,8819,5876,Target
21298,2967,74,Target
21299,5947,3892,Target
21300,1280,5270,Target
21301,6789,4360,Target
21302,3953,2076,Unknown
21303,4811,2329,Unknown
21304,2778,2458,Source
21305,9449,743,Target
21306,8716,2795,LateralMovement
21307,3681,4124,Source
21308,1167,4595,Source
21309,212,484,Target
21310,955,7421,LateralMovement
21311,917,2201,Target
21312,1142,6774,Target
21313,2294,412,Target
21314,5658,6233,LateralMovement
21315,418,7392,Source
21316,6842,3216,Unknown
21317,2647,7311,Unknown
21318,6661,3348,Source
21319,31,2927,Source
21320,3401,1497,LateralMovement
21321,798,3509,Source
21322,2013,3047,Target
21323,4133,2596,LateralMovement
21324,2920,360,Unknown
21325,749,7001,LateralMovement
21326,254,2249,Target
21327,6734,3905,LateralMovement
21328,6976,1185,LateralMovement
21329,5690,3694,Target
21330,9025,1554,Target
21331,201,2024,LateralMovement
21332,6547,2232,LateralMovement
21333,4811,5136,LateralMovement
21334,9853,5648,Target
21335,9655,7056,Source
21336,3473,3085,Source
21337,7367,1120,LateralMovement
21338,7375,4697,Target
21339,9457,6786,Target
21340,5727,3879,LateralMovement
21341,8597,1835,Unknown
21342,412,5333,Source
21343,2587,6723,Unknown
21344,1851,1698,Source
21345,2400,1938,Unknown
21346,5715,6441,Target
21347,3930,697,Unknown
21348,6848,1239,LateralMovement
21349,4093,3697,LateralMovement
21350,1978,3090,Unknown
21351,5653,3955,Source
21352,4186,3055,Target
21353,520,4374,LateralMovement
21354,9437,3227,LateralMovement
21355,2957,6975,Target
21356,6910,2451,Source
21357,980,4510,Unknown
21358,6214,5020,LateralMovement
21359,1126,3465,Target
21360,9416,2466,Target
21361,4465,3906,Unknown
21362,1578,290,LateralMovement
21363,1185,7057,Target
21364,7313,1282,LateralMovement
21365,6657,828,Source
21366,7502,4717,Unknown
21367,1150,514,LateralMovement
21368,141,5306,Target
21369,5218,1407,Source
21370,7506,4024,Target
21371,4360,2942,Target
21372,8097,4666,Target
21373,740,7152,Source
21374,319,5282,LateralMovement
21375,1239,7353,Target
21376,8449,6122,Unknown
21377,2044,2112,Target
21378,2065,953,Unknown
21379,2554,6660,Target
21380,3089,1652,LateralMovement
21381,6586,3036,Source
21382,9358,4999,Source
21383,3901,5774,Unknown
21384,7718,7108,LateralMovement
21385,754,1403,Target
21386,9062,6197,Source
21387,4161,7317,LateralMovement
21388,6158,866,Source
21389,4879,7155,Unknown
21390,5794,4846,Target
21391,6663,6699,Unknown
21392,3333,743,Source
21393,5406,222,LateralMovement
21394,7719,5140,Target
21395,13,2068,Source
21396,8572,2331,Unknown
21397,1844,3663,Unknown
21398,2526,577,Source
21399,9428,4182,LateralMovement
21400,1488,6529,Target
21401,3110,388,Target
21402,6352,5014,Unknown
21403,1529,31,LateralMovement
21404,9237,697,LateralMovement
21405,3403,7094,Source
21406,525,94,Target
21407,7134,3846,Source
21408,7847,3431,Source
21409,9448,4214,Unknown
21410,6350,7360,Source
21411,3118,5211,Source
21412,463,2690,Target
21413,8506,2229,Source
21414,7433,977,LateralMovement
21415,8181,627,LateralMovement
21416,1435,3534,Source
21417,9966,5614,Unknown
21418,7456,5594,Source
21419,7932,6883,Target
21420,7266,7127,LateralMovement
21421,204,3396,Source
21422,776,3844,LateralMovement
21423,1651,1763,Target
21424,3879,6805,LateralMovement
21425,7470,5932,Unknown
21426,4330,6593,Target
21427,1565,1703,Unknown
21428,5126,3996,Unknown
21429,6606,1275,Target
21430,2348,3901,Unknown
21431,5303,39,Target
21432,4761,5193,Target
21433,9990,629,Unknown
21434,2872,3369,Source
21435,8117,4149,Source
21436,8448,6314,Source
21437,1681,818,Unknown
21438,4427,5501,LateralMovement
21439,3040,6749,Target
21440,5942,7390,Target
21441,2987,6613,Unknown
21442,3240,3403,Source
21443,8171,4139,Target
21444,2689,4082,Source
21445,7585,691,Source
21446,3584,3654,Source
21447,1345,5042,Source
21448,6227,6848,Source
21449,2348,3811,LateralMovement
21450,4715,2671,Unknown
21451,8803,6176,Source
21452,7765,4723,Unknown
21453,48,4626,Unknown
21454,4340,4606,Unknown
21455,781,6207,LateralMovement
21456,9249,5192,Target
21457,4085,1046,Target
21458,997,4617,Source
21459,3254,774,LateralMovement
21460,3476,2833,Source
21461,6429,4129,LateralMovement
21462,2211,3303,Target
21463,9034,5869,Target
21464,2553,2836,Unknown
21465,5802,3805,Unknown
21466,5747,553,LateralMovement
21467,4201,2721,Source
21468,2872,3590,Target
21469,337,6252,Target
21470,430,6841,LateralMovement
21471,8439,125,Source
21472,9494,3443,LateralMovement
21473,8266,5575,Unknown
21474,4982,5507,Source
21475,3168,4636,Source
21476,8586,887,Unknown
21477,5833,3301,LateralMovement
21478,8340,4236,LateralMovement
21479,3641,6997,LateralMovement
21480,8573,1257,LateralMovement
21481,9019,156,Source
21482,5205,5392,Source
21483,4641,1163,Source
21484,3193,6229,LateralMovement
21485,5066,3495,Target
21486,4596,6469,Unknown
21487,3129,2278,Unknown
21488,997,3337,Source
21489,5554,6645,Source
21490,6195,5063,Unknown
21491,4512,6805,Source
21492,2628,1569,Source
21493,4772,4320,Unknown
21494,9458,2347,Source
21495,5125,7225,LateralMovement
21496,3413,348,LateralMovement
21497,1940,3361,Unknown
21498,2346,6054,Unknown
21499,2275,4103,Source
21500,1846,4661,Target
21501,3607,3216,Unknown
21502,2430,6498,LateralMovement
21503,3373,2572,Unknown
21504,1124,2892,Source
21505,987,6298,Unknown
21506,4746,5294,LateralMovement
21507,5782,2670,Source
21508,486,5794,LateralMovement
21509,8727,769,Unknown
21510,3201,686,Unknown
21511,5531,3905,LateralMovement
21512,4409,6794,Unknown
21513,6313,1258,Target
21514,4911,1590,Target
21515,7050,5945,Source
21516,2439,5587,Source
21517,1661,4475,LateralMovement
21518,5547,1758,Target
21519,3336,1022,Target
21520,9419,2739,Target
21521,7923,5704,LateralMovement
21522,4126,5424,Source
21523,3986,5738,LateralMovement
21524,9603,2267,Unknown
21525,4380,5636,Unknown
21526,9368,5501,LateralMovement
21527,6000,3502,Target
21528,9949,4257,Target
21529,1611,2034,Unknown
21530,9220,3699,LateralMovement
21531,9602,2122,Target
21532,6341,6961,Source
21533,702,59,Source
21534,5707,3789,Unknown
21535,209,4135,Unknown
21536,9947,4018,Target
21537,2887,7297,Source
21538,6478,3551,Source
21539,1760,684,LateralMovement
21540,5676,3115,Unknown
21541,6920,3411,LateralMovement
21542,859,1238,LateralMovement
21543,2602,6918,Target
21544,9350,3318,Target
21545,4852,3736,Target
21546,4100,7456,Source
21547,8155,5092,LateralMovement
21548,9337,6386,Target
21549,2126,7329,LateralMovement
21550,8800,6097,Target
21551,6486,6559,Source
21552,2198,4034,Unknown
21553,2817,2956,Unknown
21554,9734,4209,Unknown
21555,8503,5775,Target
21556,5386,4718,Target
21557,7776,5271,LateralMovement
21558,1087,3519,Source
21559,7400,3822,LateralMovement
21560,3395,4092,Target
21561,7511,2234,Target
21562,6746,1713,Target
21563,6625,3392,LateralMovement
21564,7732,4924,Unknown
21565,2843,5113,Target
21566,5929,6762,LateralMovement
21567,618,617,Source
21568,9070,6409,Unknown
21569,8987,1890,Source
21570,6536,3899,Unknown
21571,7339,5949,LateralMovement
21572,478,1939,Source
21573,4381,2618,LateralMovement
21574,3931,778,LateralMovement
21575,2838,540,Unknown
21576,4835,5585,Target
21577,7460,1204,Unknown
21578,3166,7052,LateralMovement
21579,3369,6439,Unknown
21580,2865,6990,Target
21581,8225,2540,LateralMovement
21582,3503,5262,Source
21583,4859,3332,Unknown
21584,8744,7002,Target
21585,2849,2895,Source
21586,2652,1423,Target
21587,8787,1058,Unknown
21588,8407,6261,LateralMovement
21589,4771,3278,LateralMovement
21590,4829,3247,LateralMovement
21591,802,4401,LateralMovement
21592,647,1017,Unknown
21593,965,3016,LateralMovement
21594,7314,627,Target
21595,4461,3348,Source
21596,6208,130,LateralMovement
21597,6527,2106,Target
21598,5459,5004,Source
21599,4263,5939,Unknown
21600,547,5408,Source
21601,8523,6247,LateralMovement
21602,9292,5029,Target
21603,6425,4811,Source
21604,6301,5816,Target
21605,654,1618,Unknown
21606,6112,1656,Source
21607,4234,5667,Unknown
21608,250,4481,Unknown
21609,3645,3070,Unknown
21610,7091,3227,LateralMovement
21611,7744,4961,Source
21612,9281,3938,Target
21613,6742,5882,Target
21614,3283,5495,LateralMovement
21615,9396,6949,LateralMovement
21616,1041,1500,LateralMovement
21617,1953,7224,LateralMovement
21618,8991,2253,Source
21619,5406,847,LateralMovement
21620,9211,4941,Unknown
21621,7704,3665,Unknown
21622,5328,6355,LateralMovement
21623,6991,6449,LateralMovement
21624,5865,2261,Target
21625,3160,3750,Unknown
21626,8357,3954,Target
21627,596,5384,LateralMovement
21628,1983,795,Unknown
21629,4664,2662,Target
21630,911,5832,Source
21631,7030,1807,LateralMovement
21632,1487,1171,LateralMovement
21633,9147,2826,Source
21634,5703,7162,Source
21635,5981,2940,LateralMovement
21636,6810,6047,Unknown
21637,4474,6518,Target
21638,9151,4944,LateralMovement
21639,612,1796,Source
21640,2838,6638,Target
21641,91,1061,Target
21642,6466,4765,Unknown
21643,7894,5502,Target
21644,5624,1793,LateralMovement
21645,3581,2618,LateralMovement
21646,2654,1278,Source
21647,4292,6901,Unknown
21648,1268,2743,Target
21649,9597,5582,Target
21650,6950,1741,LateralMovement
21651,5366,474,Target
21652,2442,661,Unknown
21653,2443,7281,Unknown
21654,1970,4837,Target
21655,6799,3413,Source
21656,7191,1619,Unknown
21657,4997,6772,LateralMovement
21658,6938,2999,Source
21659,9261,6556,Target
21660,6805,5640,Unknown
21661,1967,5860,Source
21662,1618,5098,Unknown
21663,7675,4262,LateralMovement
21664,6164,4,Source
21665,9109,1881,LateralMovement
21666,3064,1186,LateralMovement
21667,6062,4619,LateralMovement
21668,936,2461,Target
21669,7266,6783,Unknown
21670,4936,1524,Unknown
21671,1867,3563,LateralMovement
21672,4396,1134,Target
21673,682,3369,Unknown
21674,1903,2218,Unknown
21675,8254,2519,Target
21676,5192,6137,Source
21677,1964,6512,Source
21678,2068,1427,Unknown
21679,2184,6958,Unknown
21680,8805,1899,Target
21681,9842,611,Target
21682,3738,3942,Target
21683,1662,6319,Unknown
21684,607,6132,Target
21685,7566,4544,Unknown
21686,8824,6230,Source
21687,2208,634,Target
21688,754,4293,LateralMovement
21689,9596,4082,LateralMovement
21690,4051,2426,Source
21691,9065,3263,Source
21692,143,5055,Unknown
21693,1094,7389,LateralMovement
21694,579,1264,LateralMovement
21695,2823,4432,LateralMovement
21696,3105,610,Source
21697,2212,3183,Target
21698,3569,1312,Unknown
21699,8786,6190,Target
21700,5433,5609,Source
21701,8648,528,Source
21702,5177,3343,Source
21703,385,6261,LateralMovement
21704,2003,2784,Source
21705,6577,1933,LateralMovement
21706,475,6932,Target
21707,6361,824,Target
21708,3309,197,Target
21709,808,727,Unknown
21710,9057,1661,Unknown
21711,9068,6226,Unknown
21712,9845,1930,Target
21713,856,4791,Source
21714,3895,1446,Source
21715,3300,7200,Unknown
21716,9997,3920,Unknown
21717,6854,4703,Unknown
21718,4799,4754,Target
21719,8603,2164,Source
21720,1722,6142,LateralMovement
21721,1151,6398,LateralMovement
21722,8544,512,Unknown
21723,270,7347,Target
21724,7434,5892,Unknown
21725,4254,3547,Unknown
21726,2444,5737,Source
21727,182,2933,LateralMovement
21728,5030,4579,LateralMovement
21729,9000,6920,Target
21730,7130,7033,Unknown
21731,3617,1194,Unknown
21732,3777,5341,LateralMovement
21733,6249,6637,LateralMovement
21734,5532,6689,LateralMovement
21735,80,5732,Target
21736,5844,1124,Unknown
21737,4754,1318,Unknown
21738,1806,7041,Target
21739,2920,1556,Source
21740,7627,2371,Source
21741,2154,5186,LateralMovement
21742,4580,4556,Unknown
21743,1728,6712,LateralMovement
21744,3523,4848,Unknown
21745,8323,810,Unknown
21746,7251,2772,Unknown
21747,838,4143,Target
21748,705,5975,Target
21749,152,4493,Source
21750,2376,5980,Source
21751,7443,4901,Source
21752,9296,3062,Unknown
21753,9309,6816,Target
21754,6757,4439,Source
21755,4161,4094,LateralMovement
21756,2132,4208,LateralMovement
21757,1954,5202,Target
21758,7400,1681,LateralMovement
21759,8759,5215,Unknown
21760,8154,3753,LateralMovement
21761,6395,3623,Source
21762,2856,4991,Source
21763,1348,3940,LateralMovement
21764,3092,5824,Target
21765,2395,7305,Source
21766,2585,226,LateralMovement
21767,9444,3324,Source
21768,5357,2781,Unknown
21769,8260,4929,Unknown
21770,8605,423,Source
21771,2712,6897,LateralMovement
21772,2607,899,Unknown
21773,8584,897,Target
21774,5371,1413,Target
21775,3757,4409,Source
21776,9370,4479,Unknown
21777,439,810,Unknown
21778,2583,7348,LateralMovement
21779,5330,67,Target
21780,9488,4944,LateralMovement
21781,4774,1733,LateralMovement
21782,8231,6013,Target
21783,7340,723,Source
21784,4820,5857,LateralMovement
21785,4353,2726,Source
21786,9836,1853,LateralMovement
21787,7195,662,LateralMovement
21788,4918,3136,Unknown
21789,136,7189,Unknown
21790,2346,7292,Unknown
21791,193,3449,Source
21792,1887,1200,Source
21793,3219,4441,Target
21794,1316,4656,LateralMovement
21795,4366,6209,Source
21796,3537,2693,Target
21797,9493,3602,Unknown
21798,6249,5098,Source
21799,8515,6192,LateralMovement
21800,9082,3881,LateralMovement
21801,3414,2498,Unknown
21802,5305,110,Source
21803,3804,1180,Target
21804,8404,2046,Unknown
21805,835,5444,Target
21806,7122,3081,Target
21807,8697,230,Target
21808,3939,6720,LateralMovement
21809,7539,5552,LateralMovement
21810,8175,2073,Unknown
21811,4116,6750,LateralMovement
21812,3203,2988,Unknown
21813,6806,1747,Source
21814,2407,2806,LateralMovement
21815,6991,6738,LateralMovement
21816,9875,6546,Unknown
21817,4914,424,Target
21818,4028,5704,Unknown
21819,5947,1735,Target
21820,4402,5167,LateralMovement
21821,8666,3960,Source
21822,1454,1711,Target
21823,2076,3278,LateralMovement
21824,5171,5199,LateralMovement
21825,6371,3446,Unknown
21826,8320,4930,Target
21827,5494,2010,Source
21828,8369,6041,Target
21829,2056,4817,Target
21830,9645,3364,Target
21831,9274,1022,Target
21832,7441,4520,LateralMovement
21833,8707,1296,LateralMovement
21834,9041,4308,Source
21835,166,4256,Unknown
21836,6227,5633,LateralMovement
21837,438,2727,Source
21838,297,1046,Target
21839,8150,4326,LateralMovement
21840,509,3422,Source
21841,2414,3135,Target
21842,8260,2812,Unknown
21843,5287,5905,Source
21844,566,5612,Source
21845,8377,6024,Unknown
21846,7108,18,Source
21847,591,3343,Source
21848,2954,496,Unknown
21849,9740,1292,Source
21850,7449,1162,Unknown
21851,3977,7453,Target
21852,5187,4221,Target
21853,7630,98,LateralMovement
21854,7680,6617,LateralMovement
21855,5692,6910,Unknown
21856,9075,2309,Target
21857,1245,199,LateralMovement
21858,55,542,LateralMovement
21859,3761,3784,Target
21860,4247,1622,Target
21861,6070,1746,Target
21862,3628,6166,Source
21863,9064,303,Unknown
21864,1453,169,Target
21865,1566,5545,Unknown
21866,381,7419,Unknown
21867,7877,4631,Target
21868,4188,5416,Source
21869,1493,6666,Source
21870,2947,2215,Source
21871,396,3386,LateralMovement
21872,9861,5788,Unknown
21873,7256,4879,Unknown
21874,4555,2147,Unknown
21875,3399,5958,Unknown
21876,1310,3214,LateralMovement
21877,9114,3582,Target
21878,4996,5619,Unknown
21879,9643,6767,Target
21880,689,4314,Source
21881,1840,5997,LateralMovement
21882,6241,146,Source
21883,5915,4608,Source
21884,3391,6044,Source
21885,9648,3344,Unknown
21886,5546,7057,Unknown
21887,1279,412,LateralMovement
21888,2103,6791,LateralMovement
21889,3419,2989,Unknown
21890,1196,4685,Target
21891,9952,7003,Unknown
21892,6683,6685,LateralMovement
21893,7142,7107,LateralMovement
21894,6712,1867,Unknown
21895,9035,6564,LateralMovement
21896,2835,6373,LateralMovement
21897,8933,994,Source
21898,2750,6959,Target
21899,5632,2709,Unknown
21900,7011,1915,Unknown
21901,5793,3534,Unknown
21902,7499,1558,LateralMovement
21903,7199,1425,Target
21904,832,4171,LateralMovement
21905,8782,5478,Target
21906,6273,2440,Target
21907,8149,4454,Unknown
21908,6666,4568,Unknown
21909,8506,5648,Unknown
21910,9195,421,LateralMovement
21911,153,4494,Unknown
21912,1995,7383,LateralMovement
21913,1947,892,Source
21914,434,7009,Source
21915,4929,368,Unknown
21916,8762,5434,Source
21917,8827,3296,Target
21918,683,7466,Target
21919,1479,7379,Target
21920,5124,2573,Target
21921,1895,3453,Target
21922,2655,4452,Target
21923,7585,4640,Unknown
21924,903,3447,Target
21925,3626,89,LateralMovement
21926,6763,4939,Target
21927,196,3529,Source
21928,5642,2307,Unknown
21929,2078,5060,Source
21930,4253,3767,LateralMovement
21931,975,3285,Unknown
21932,1823,3132,LateralMovement
21933,3467,5286,LateralMovement
21934,4411,579,LateralMovement
21935,6636,5431,Target
21936,2832,2707,Unknown
21937,7241,2566,LateralMovement
21938,2285,2761,Target
21939,458,3572,LateralMovement
21940,2781,1279,LateralMovement
21941,7664,6437,Source
21942,2600,1597,LateralMovement
21943,853,7245,LateralMovement
21944,7634,1967,Target
21945,7847,7172,Unknown
21946,2348,256,Unknown
21947,6858,5566,Target
21948,425,245,Unknown
21949,5235,4569,Target
21950,3154,6136,LateralMovement
21951,6440,207,Unknown
21952,7082,1598,Target
21953,7113,4019,Target
21954,4461,3118,LateralMovement
21955,7798,1427,LateralMovement
21956,4673,5349,Target
21957,7463,5743,Target
21958,4395,1641,Source
21959,2854,2727,Unknown
21960,5895,4639,Source
21961,5096,915,Unknown
21962,1260,911,LateralMovement
21963,2398,396,Source
21964,9302,4336,LateralMovement
21965,836,854,Unknown
21966,1266,5027,Target
21967,1862,5414,Source
21968,6679,5442,LateralMovement
21969,9609,641,Unknown
21970,3460,5196,Unknown
21971,8962,119,Source
21972,7793,4764,Source
21973,6135,5091,Target
21974,8118,3266,Target
21975,8240,6846,Unknown
21976,6070,6500,Unknown
21977,6130,1113,LateralMovement
21978,7992,5750,Target
21979,3788,3072,Source
21980,711,15,Target
21981,1253,2986,Target
21982,3636,1012,Target
21983,4865,2750,Unknown
21984,5076,6784,LateralMovement
21985,5845,6973,Source
21986,1678,3731,Target
21987,4007,5811,Target
21988,5139,1500,LateralMovement
21989,7957,1247,LateralMovement
21990,9723,4821,Source
21991,7112,2681,LateralMovement
21992,3224,5117,Source
21993,2783,4390,Source
21994,4063,6950,Target
21995,7878,5795,Source
21996,3894,6811,LateralMovement
21997,328,250,Unknown
21998,8929,1856,Source
21999,2749,665,Source
22000,6878,4821,Target
22001,2108,4633,LateralMovement
22002,5793,6127,Source
22003,9324,4343,Unknown
22004,3532,217,Target
22005,7131,2991,Target
22006,6638,5284,Unknown
22007,8404,2001,Source
22008,8732,3652,Source
22009,5132,167,Unknown
22010,5351,5631,LateralMovement
22011,9229,3332,Unknown
22012,7437,6290,Unknown
22013,6785,5186,LateralMovement
22014,8122,610,Source
22015,1385,551,Target
22016,9672,5042,Source
22017,5145,1822,Target
22018,7227,4672,Unknown
22019,1315,5071,LateralMovement
22020,5911,6022,Unknown
22021,9228,4603,Source
22022,3729,5279,Target
22023,5791,3418,Source
22024,2191,1685,LateralMovement
22025,8629,6164,LateralMovement
22026,4274,4137,Target
22027,6123,1674,Source
22028,5952,3312,Unknown
22029,6441,5155,Unknown
22030,9679,925,Source
22031,5613,3797,Source
22032,6811,1512,Unknown
22033,2048,2703,Source
22034,5414,1663,Unknown
22035,3108,4645,Unknown
22036,3519,1779,Unknown
22037,1366,1113,Unknown
22038,2420,2770,Target
22039,9488,261,Target
22040,2254,3149,LateralMovement
22041,695,1104,Target
22042,8981,6385,Target
22043,2052,5497,Target
22044,1280,7033,Target
22045,2654,1094,LateralMovement
22046,3856,5029,Target
22047,1132,5770,LateralMovement
22048,7150,4746,Target
22049,2288,7470,Source
22050,8059,3808,Source
22051,6510,3141,Target
22052,4486,796,Target
22053,2905,3980,LateralMovement
22054,5644,5297,Unknown
22055,6533,5357,Target
22056,6416,1195,LateralMovement
22057,2924,4158,Target
22058,4304,3158,Source
22059,1909,4571,Source
22060,7252,587,LateralMovement
22061,343,4592,Source
22062,6811,5739,Source
22063,8256,6701,LateralMovement
22064,8115,1288,Target
22065,7505,2113,Source
22066,1221,2716,Unknown
22067,9115,6579,LateralMovement
22068,9535,1752,Unknown
22069,8622,2617,LateralMovement
22070,3334,5761,LateralMovement
22071,1764,1218,Source
22072,486,6456,Source
22073,8205,5454,Source
22074,3189,3113,LateralMovement
22075,5094,5155,Target
22076,9729,5639,LateralMovement
22077,5050,7343,Target
22078,9013,1705,Target
22079,2235,4209,Target
22080,219,3578,Source
22081,8124,4076,Unknown
22082,5244,3957,Unknown
22083,6480,5816,Unknown
22084,9472,7283,Source
22085,4699,6154,Source
22086,4269,49,LateralMovement
22087,638,4127,Unknown
22088,4228,3266,Unknown
22089,5273,2933,LateralMovement
22090,4945,4855,LateralMovement
22091,1840,5740,Source
22092,9142,6826,Unknown
22093,5865,4608,Target
22094,2554,993,Target
22095,3764,4907,Source
22096,969,1890,Unknown
22097,3989,1893,LateralMovement
22098,4132,4432,Unknown
22099,9479,1761,Source
22100,9076,3710,LateralMovement
22101,8976,2466,LateralMovement
22102,4487,5511,Target
22103,9447,7339,Target
22104,1120,1419,Target
22105,88,6303,Target
22106,2531,7069,Target
22107,6313,1333,Unknown
22108,734,4125,LateralMovement
22109,5998,1572,Unknown
22110,1886,6099,Unknown
22111,4596,884,Source
22112,9977,1046,LateralMovement
22113,8517,5573,Source
22114,493,7426,Source
22115,5325,6966,Unknown
22116,6193,1441,Target
22117,2036,1890,LateralMovement
22118,3911,6865,Unknown
22119,6428,4190,LateralMovement
22120,3152,5191,Unknown
22121,9745,7303,LateralMovement
22122,2365,400,Target
22123,6936,2165,LateralMovement
22124,9586,5245,Source
22125,5124,5692,Source
22126,8433,2902,Unknown
22127,3500,638,Unknown
22128,3003,6431,Target
22129,81,212,LateralMovement
22130,2738,4971,LateralMovement
22131,158,6261,Target
22132,1650,2348,Target
22133,9804,4,Source
22134,878,5045,LateralMovement
22135,6401,5491,Unknown
22136,9480,1801,LateralMovement
22137,4591,51,Target
22138,9654,3535,LateralMovement
22139,1644,2233,Unknown
22140,4362,4070,Unknown
22141,3563,938,Target
22142,7754,5859,Source
22143,285,1151,Target
22144,1944,5106,Target
22145,6799,1043,Target
22146,6174,3218,LateralMovement
22147,4716,7336,Target
22148,7750,4024,Source
22149,1803,7266,Unknown
22150,6554,7419,LateralMovement
22151,8243,3816,Target
22152,5037,498,Unknown
22153,5919,1710,Source
22154,7020,5511,LateralMovement
22155,1008,4074,Unknown
22156,5301,998,Target
22157,5941,2419,LateralMovement
